"group","interval","VPNr","AutoFahrt","DatumFahrt","DauerFahrt","L2AnteilFahrt","KmVorFahrt","TiA_overall","TiA_RC","TiA_UP","TiA_F","TiA_IoD","TiA_PtT","TiA_TiA","CTAM_PE","CTAM_EE","CTAM_ATT","CTAM_FC","CTAM_ITU","CTAM_PS","System_sum","NDRTs.NDRT1.","NDRTs.NDRT2.","NDRTs.NDRT3.","NDRTs.NDRT4.","NDRTs.NDRT5.","NDRTs.NDRT6.","NDRTs.NDRT7.","NDRTs.NDRT8.","SubjUeberwachguete.1.","SubjEinflussSetting","L2PrivNutzung","L2Komponenten.Laengs.","L2Komponenten.Quer.","L2Komponenten.Hoff.","Ranking","Vertrauen.TiA1.","Vertrauen.TiA2.","Vertrauen.TiA3.","Vertrauen.TiA4.","Vertrauen.TiA5.","Vertrauen.TiA6.","Vertrauen.TiA7.","Vertrauen.TiA8.","Vertrauen.TiA9.","Vertrauen.TiA10.","Vertrauen.TiA11.","Vertrauen.TiA12.","Vertrauen.TiA13.","Vertrauen.TiA14.","Vertrauen.TiA15.","Vertrauen.TiA16.","Vertrauen.TiA17.","Vertrauen.TiA18.","Vertrauen.TiA19.","Akzeptanz.PE1.","Akzeptanz.PE3.","Akzeptanz.PE4.","Akzeptanz.EE1.","Akzeptanz.EE2.","Akzeptanz.EE3.","Akzeptanz.EE4.","Akzeptanz.ATT1.","Akzeptanz.ATT2.","Akzeptanz.ATT3.","Akzeptanz.ATT4.","Akzeptanz.FC1.","Akzeptanz.FC2.","Akzeptanz.FC3.","Akzeptanz.ITU1.","Akzeptanz.ITU2.","Akzeptanz.ITU3.","Akzeptanz.PS1.","Akzeptanz.PS2.","Akzeptanz.PS3.","Akzeptanz.PS4.","Akzeptanz.PS5.","Akzeptanz.PS6.","System01","System02","System03","System04","System05","System06","System07","System08","System09","System10","System11","System12","System13","System14","System15","System16","System_u_01","System_u_02","System_u_03","System_u_04","System_u_05","System_u_06","System_u_07","System_u_08","System_u_09","System_u_10","System_u_11","System_u_12","System_u_13","System_u_14","System_u_15","System_u_16","Systemverstaendnis.1.","Systemverstaendnis.2.","Systemverstaendnis.3.","Systemverstaendnis.4.","Systemverstaendnis.5.","Systemverstaendnis.6.","Systemverstaendnis.7.","Systemverstaendnis.8.","Systemverstaendnis.9.","Systemverstaendnis.10.","Systemverstaendnis.11.","Systemverstaendnis.12.","Systemverstaendnis.13.","Systemverstaendnis.14.","Systemverstaendnis.15.","Systemverstaendnis.16.","MatrixNDRTsFreitext.0_SQ001.","MatrixNDRTsFreitext.1_SQ001.","MatrixNDRTsFreitext.2_SQ001.","MatrixNDRTsFreitext.3_SQ001.","MatrixNDRTsFreitext.4_SQ001.","MatrixNDRTsFreitext.5_SQ001.","SubjEinflussSettKomm","Kommentare","SonstKommentare","AOnVP","AOnFzg","AOffVP","AOffFzg","BOffVP","BOffFzg","VLProtSonst","Trigger","FahrerTrans","SystemTrans","DMS","HMI","Systemverhalten","L2BewertungKomm","Sonstiges","Studie"
"A","A_on_fam",29,"On_Porsche","2022-05-12 00:00:00",50,40,250,2.6315789473684212,2.5,2.75,1,4,2,4,3.3333333333333335,6,2.75,5.333333333333333,5.333333333333333,3.5,0.9375,5,0,5,5,4,0,5,4,6,1,3,4,0,NA,NA,4,2,1,4,1,4,2,4,4,1,4,3,1,4,1,3,1,2,4,5,1,4,3,7,7,7,5,1,2,3,5,7,4,6,5,5,5,2,4,5,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1,1,0,1,"",NA,NA,"","","","","","","","","","","","","","eingreifen durch Fahrer wegen Einscherern und bei Rechtsüberholen
eingreifen in Kurve in Autobahnkreuzung: auf Fahrzeug auf anderer Spur gebremst
","-","meist keine Warnung bei (Teil-)Deaktivierung
Bedienung am Lenkradstock gut erlernbar aber nicht intuitiv
erkanntes Vorderfahrzeug im Kombi immer weiß, mit Ego-Fzg verwechselt und dadurch auch Abstand verwechselt","Lenkmomentengesteuerte Erkennung nervig","keine/kaum TORs
","keine Toleranz bei Geschwindigkeit nervt","Lenkmomentengesteuerte Handerkennung so nervig dass Querführung überflüssig","",""
"A","A_on_fc",30,"On_Porsche","2022-05-24 00:00:00",75,75,15,3.5625,3.5,4.5,2,NA,3,4,5,6.25,4,6,7,3.5,1,4,5,5,4,4,1,4,4,4,1,NA,NA,NA,NA,NA,4,5,2,NA,2,4,4,NA,4,4,5,4,4,4,1,4,2,NA,4,7,4,4,7,7,4,7,7,1,4,4,4,7,7,7,7,7,7,1,1,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",30,"On_Porsche","2022-06-02 00:00:00",50,50,210,3.5555555555555554,3.5,4.25,2,4,3,4,4.333333333333333,5.25,3.75,6,6.333333333333333,4.333333333333333,1,4,4,4,3,3,1,5,4,3,1,3,2,4,NA,NA,4,5,2,4,2,4,4,4,4,4,4,4,3,4,2,4,2,NA,4,5,4,4,5,6,5,5,5,2,4,4,4,7,7,6,6,7,5,3,4,5,4,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","Es gab uneindeutige Situation in der die Polizei am Auto vorbeigefahren und das vor mit fahrende Auto rausgewunken hat. Da ich nicht sicher war, wen sie meinen bin ich ebenfalls mit abgefahren. ","","","","","","","","","Baustelleneinfahrt mit Spurverschwenkung sicherheitshalber selbst eingegriffen
","Einscherer -> frühes Eingreifen bevorzugt
in Baustellen sehr vorsichtig
teilweise stark stark auf einer Seite an der Spurmarkierung","-","überrascht über lange Zeit bis zur Warnung
momentenbasiertes Lenkrad schlecht","Anzeigen 
- relativ eingängig,
- viel ins Kombi-Instrument blicken notwendig
Bedienung:
- nochmal nachlesen: wie wird Geschwindigkeit erhöht
- resume nie genutzt
- Standby fast immer über Bremsen (so auch von privatem PKW bekannt)","Fahrzeug hat rechts überholt
Einscherer spät erkannt, dann starkes Bremsen (ggf. gefährlich wenn kurzer Abstand nach hinten)
","Mehrwert H-on nicht so richtig da
starkes Bremsen störend (nicht vorausschauend)
","im 2 Fahrtblock von Polizei rausgewunken",""
"A","A_on_fc",31,"On_BMW","2022-05-23 00:00:00",65,60,5,3.3333333333333335,3.3333333333333335,3.5,1,5,3,4,5.666666666666667,6.75,4.5,6.666666666666667,5.666666666666667,5.5,1,1,1,3,3,1,0,2,2,6,1,NA,NA,NA,NA,NA,2,2,1,5,2,4,4,5,4,4,4,4,4,4,2,4,1,NA,4,6,5,6,6,7,7,7,6,3,4,5,6,7,7,6,6,5,6,4,5,6,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"A","A_on_fam",31,"On_BMW","2022-05-24 00:00:00",60,50,5,3.5,3.5,4,1,5,3,4,5.666666666666667,6.75,4.75,6.333333333333333,6,5.5,1,1,1,2,2,1,0,3,2,6,1,3,4,3,NA,NA,4,4,1,5,2,4,4,5,4,4,4,4,4,4,1,4,1,NA,4,6,5,6,6,7,7,7,6,4,4,5,6,7,6,6,6,6,6,4,6,6,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,"",NA,NA,"","","","","System hat trotz regen recht gut funktioniert","","","","","","","","-","Eingriffe bei Einscherer
Spurwechsel nicht funktioniert oder abgebrochen
starker Regen schränkt Funktion ein
","Systemstatus nicht immer 100% sicher bei Aktivierung","eine Warnmeldung bei Starkregen
""man muss halt aufpassen""","keine DMS Warnung","""HUD extrem hilfreich""
Umgebungsdarstellung hilfreich (andere Verkehrsteilnehmer)
""einfach zu verstehen""","Abstände und Geschwindigkeit gut
Einscherer zu spät","unsicher ob z.B. in Baustellen zuverlässig funktioniert, teils nachkorrigiert
L2 grundsätzlich hilfreich und positiv für Sicherheit, aber potenziell Müdigkeitsfördernd, daher nicht bei hohen Geschwindigkeiten","",""
"A","A_off",2,"Off_Ford","2022-03-03 00:00:00",60,50,0,4,4,5,1,5,3.3333333333333335,5,6,6.5,5.75,5.666666666666667,5.333333333333333,5.666666666666667,1,0,0,1,2,0,0,2,0,6,1,NA,NA,NA,NA,NA,5,5,1,5,2,4,5,5,5,5,5,5,4,5,2,5,1,3,4,7,5,6,6,6,7,7,7,5,5,6,6,6,5,6,6,4,7,4,6,6,7,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,NA,"",NA,"","","","","Beim Fahren gegen die Sonne schwächelt die Erkennungsgenauigkeit.
In Baustellen sind gelbe und weisse Markierungen nicht gut in ihrer Relevanz durch das System zu trennen.",""," nach deaktivieren durch Bremse: dachte System sei wieder aktiv; 
VP testet Spurhalteassistent 2x zur Mittelspur","","hat nach Abwürfen Probleme System wieder zu aktivieren (probiert resume, nicht Taste a)","mehrfach Abwurf Anzeige iwas mit rechter Spur kurz nach Aktivierung von H-off (vll wg. LKW)?;
auf Baustelle Moosburg-Nord mehrfache Abwürfe;
bei Rückfahrt 1x Abwurf wg. Sonne;
Route 2: wg. Stau auf A9, Auffahrt erst in 5 Freising Süd - Fahrt bis 17 Wörth
","","","","","","","","wenn SI-Transition, dann eindeutige Hinweise zum Aktivieren erwünscht, z.B. Hinweis: keine Aktivierung möglich, da Sicherheitsabstand unterschritten - VP fehlte oft der Grund; 
so komplex im Aufbau, so viele Funktionen - viel hilft, aber das konnte ich so schnell nicht alles erfassen.","Gefühl, dass das System leicht schlingert und tendentiell rechts fährt, gefühlt 0,5m zu weit. ","","VP ist technikaffin, ihm ist aber alles tendentiell zu komplex. Frage: ist die komplexität wirklich durch direkte Bedienung notwendig oder könnte man es evtl. auch am Sofa in Ruhe einstellen, um eben zu verhindern, dass jmd es während der Fahrt versucht, einzustellen;
insgesamt interessant.",""
"B","B_off",51,"Off_Ford","2022-03-07 00:00:00",75,40,0,3.1875,4.25,4.25,1,3,1.3333333333333333,4,3.6666666666666665,5,3.5,3.6666666666666665,1.6666666666666667,2.8333333333333335,0.875,0,0,4,4,4,0,5,1,6,0,1,3,3,1,NA,5,4,1,NA,1,5,5,3,4,NA,4,2,3,4,NA,4,1,1,4,4,2,5,5,6,3,6,4,2,5,3,1,6,4,2,1,2,5,2,2,3,2,3,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,2,1,1,1,0,1,NA,"",NA,"","","","kürzere Abstände zum Vorausfahrenden
öfter überholt
vile öfter die Spur gewechselt (Mitte -> links, Mitte -> rechts) ","interessant","angenehme Atmosphäre","","","","","relativ lange Eingewöhungsfahrt (in Baustelle Versuchsfahrt begonnen, Wenden in Ingolstadt Süd), 
wirkt routiniert beim Fahren (häufige Spurwechsel, teilweise geringer Abstand), 
Handposition scheint abh. von wahrgenommener Kritikalität, 1x übers System auf 160km/h beschleunigt, 
Wenn H-off wegen Geschwindigkeit zu H-on -> System deaktiviert und wieder aktiviert, 
Während Versuchsfahrt keine Aufmerksamkeitswarnung","Kommentar VP: etwas rucklige Lenkung, etwas weit rechts
2x Geschwindigkeitsbegrenzung aufgehoben vom Fzg nicht erkannt und dann durch Proband hochgesetzt","etwas zu kurze H-off Nutzung (ca. 40min) wegen langer EGF
relativ dichter Verkehr (kein Stau)
Ende Fahrt mit 3mal drücken gekennzeichnet","nein","System verleitet zu wenig Spurwechseln (ohne System wird dynamischer gefahren)
Lenkradtasten = etwas klein und zu unterschiedlich
","keine überraschenden Situation","DMS hat nie reagiert, Fahrer immer aufmerksamer","Bedienung zwar neu, aber verständlich. Aber nicht unbedingt selbsterklärend.
Nicht überladen
Blau gute Farbe","weicheres Lenkverhalten wäre wünschenswert
Längsführung gut","generell H-off anstregender als manuell (weil aufpassen ob Hände ans Lenkrad genommen), führt schneller zu Ermüdung
kein völliges Entspannen möglich (System und Verkehr müssen überwacht werden)
Nicht bereit für das System Aufpreis zu zahlen (ggü. manuellem Fahren)
Spurführung als Back-Up (eher Spurverlassenswarner)
Assistenz soll immer untergeordnet sein","",""
"B","B_off",52,"Off_Ford","2022-03-08 00:00:00",50,45,0,3.75,3.8,4.25,4,NA,2.6666666666666665,4,5.333333333333333,6.5,4.5,5.333333333333333,7,5.5,1,0,1,3,3,0,0,4,1,5,1,4,4,3,2,NA,5,4,4,NA,2,4,4,NA,4,NA,5,3,5,4,1,4,4,3,4,7,4,5,5,7,7,7,7,2,4,5,2,7,7,7,7,7,4,6,6,6,6,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,NA,"",NA,"","","","","Das Fahrzeug wirkte unruhig wenn der Assistent aktiv war und ist nicht ""sanft"" in der Spur geblieben. Einige Korrekturen kamen spät aber dafür stärker. Kann ggf. an starken Winden gelegen haben. Insgesamt wirkte die Fahrt nicht so kontinuierlich ruhig als wenn ich selbst gelenkt hätte.","","","","","","sehr souverän, nutzt Trigger-Button sehr viel
Deaktiviert immer über Button
Fuß anfangs über Gaspedal geschwebt, bei langer Rückfahrt dann davor abgestellt; Hände liegen fast immer auf Oberschenkel (außer H-on Teil)","in Baustelle: L2 deaktiviert (vermutlich weil LKW sehr nah ran fährt und Proband dann über Spurmarkierung fahren muss), lässt sich nicht reaktivieren (laut Proband)
Radio geht eine Weile nicht, VL und Proband versuchen es (dabei Proband 2x ""Straße beachten"" Warnung erhalten)
9 km Baustelle bei HInfahrt, bei RÜckfahrt auf diesem Streckenabschnitt 80 km/h
Rückweg: innerhalb von wenigen Minuten 1x wegen Spurmarkierung (+ Trigger-Knopf) und 2 x wegen knapp einscherendem Fahrzeug (+ bei 2. Mal Trigger-Knopf) erhöhte Übernahmebereitschaft (Hände an Lenkrad, Fuß auf Pedal)

","Proband bemerkt:
- Spurhaltung nicht sehr geschmeidig
- wär cool wenn Fahrzeug sagt ""ich bin dabei"", wenn es gerade versucht L2 zu aktivieren
- bemerkt ACC als besonders positiv
- 10er Geschwindigkeit hochschalten findet er seltsam, kann zwischen EIngabe für 1 und 10 schlecht unterscheiden
-  ","Wurde während der Fahrt immer direkt nach Trigger-Knopf drücken erläutert, ging um Verschiedenes (z.B. Kommentare zum HMI, wenn System etwas nicht so gemacht hat wie Proband es wollte,...)
Noch mal gesagt: 
- Insgesamt fühlt es sich an als fährt er eher unruhig bei Querführung, das einfach anders als ich fahren würde, das erzeugt im ersten Moment Skepsis, weil ich früher reagieren würde und man immer schauen muss ob System noch richtig reagiert
- Als in Baustelle LKW seine linke Markierung überfahren hat; das kann System natürlich nicht, ist so ne typische Situation wo das Auto das dann nicht erkennen / nicht reagieren kann würde ich vermuten. gibt ja kein perfektes System. 
","Ne, beim abfahren mach ichs halt auch weil ich das Gefühl hab das macht keinen Sinn mehr (gar nicht drüber nachgedacht, ob das System es kann). Vermute, dass Fahrzeug auf die Richtgeschwindigkeit beschleunigt und das will ich ja nicht, Ansonsten alles ziemlich seamless. ","In Baustelle gab es so eine Situation, da ist Ding einfach ausgegangen obwohl sich nichts geändert hat (wurde auch mit Trigger markiert). Das fand ich einfach eigenartig, warum es jetzt ausgeht. Ansonsten fänd ichs clever wenn es auch ein akustisches SIgnal gäbe wenn es mich auffordert wieder Kontrolle zu geben (nennt hier Übergang H-off zu H-on). wär akurtisch gut wie es bei DMS kam. ","Beim ersten Mal war ich überrascht aber war eigentlich gut. Da war ich mit Radio beschäftigt, ich glaube man unterschätzt wie lange man tatsächlich nicht auf die Straße schaut. Fand Hinweis gut, musste nur erst mal verarbeiten was System von mir will, war mir nicht bewusst dass es das gibt. ","Kipphebel für Geschwindigkeit nicht ganz intuitig die Unterscheidung zwischen 1er und 10er Schritten. Wär besser wenn das haptisch unterschieden wäre. Muss sonst dafür auf Dashboard gucken um zu schauen ob er das genommen hat. Dann Gefahr, dass man zu weit oben oder unten ist. Da verwendet man mehr Zeit drauf als man sollte. + warum in 1er Schritten, 5er würden reichen. Pseudogenauigkeit braucht es nicht. ","Bremsverhalten wenn man wo auffährt fand ich gut, sehr sanft und angenehm. 2 mal deutlich zu spät oder gar nicht reagiert als einer reingeschert ist. Hatte das Gefühl das System macht nix. Wenn System noch bissl mehr beschleunigt oder anderer gebremst hätte hätte System vermutlich versagt. Hätte mir da mehr Reaktion oder zumindest ne Warnung erhofft. 1 mal gelbe Verschwenkungen von Streifen weggefräst, da konnte System für ein paar Sekunden nicht mit umgehen, welchen folgt er. Beides erklärbar aber auffällig, wär besser wenn er nicht durcheinander kommt. ","Ja, wills nutzen in meinem Fahrzeug, wenns bezahlbar ist. Finde ich gut und hilfreich, aber Längsführung noch wichtiger. 
Unsicher bei H-off: Erfahrung fehlt mir noch bisschen, war erstes Mal für mich heute und da bin ich skeptisch ob das überall so gut funktioniert. ","Ne ","Sehr gut aufbereitet und vorbereitet. "
"B","B_off",53,"Off_Ford","2022-03-09 00:00:00",50,48,0,3.3684210526315788,3.6666666666666665,3.75,2,4,2.3333333333333335,4,5,5.25,5.25,6.666666666666667,7,4.666666666666667,1,0,0,3,3,3,0,4,3,5,1,4,3,3,2,NA,4,3,2,3,1,5,4,5,4,3,4,3,3,4,3,4,2,3,4,7,4,4,4,6,5,6,7,4,4,6,6,7,7,7,7,7,7,3,6,6,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,NA,"",NA,"","","","","Optische Hinweise (z.B. ""Hand ans Lenkrad"") sollten mit einem Warnton verbunden sein
Wird der Modus ""Ohne Hände"" nach Spurwechsel wieder aktiviert, sollte das ebenfalls mit einem akustischen Signal verbunden sein","","","","","","Messtechnik war anfangs aus bis P+R Pfaffenhofen, viele Spurwechsel während der gesamten Fahrt, schaltet in der Trainingsfahrt viel rum an den Lenkradtasten, wollte anfangs in Baustelle bei H-Off Hände wegnehmen, Fahrmodus/-status muss salienter sein, Sprung in H-Off mit auditiven Signal verknüpfen, Warnung ""Hände ans Lenkrad"" bereits am Anfang mit Warnton verknüpfen, nach gewisser zeit ist das System sehr eingängig, Aufmerksamkeit bei L2 höher als bei L0, Überwindung H-Off zu vertrauen, anfängliche Verwirrung zwischen H-On und H-Off im HMI und allgemein, man erwartet nach Spurwechsel, dass das Fahrzeug sofort wieder in freihändig wechselt (man gewöhnt sich sehr schnell dran, einmal fast aus Fahrspur gekommen), HMI mit blauen Hintergrund zu homogen und es fällt bei Tag garnicht richtig auf wenn sich etwas wichtiges ändert","Warnmeldung Müdigkeit, DMS  hat eventuell nicht 100% funktioniert --> Hinfahrt (Richtung Manching) schon, es kam auch eine Warnmeldung bzgl. Müdigkeit, jedoch auf Rückweg bei mehrfachen langen Blickabwendungen keine Meldung und dann kam nach ein paar Minuten doch plötzlich einmal eine, dass man wieder auf die Straße schauen soll","-","Hände ans Lenkrad mit Warnton verknüpfen (optischer Hinweis wurde nicht gesehen) --> kurz erschrocken, man sieht es im Augenwinkel... akustisch würde helfen","bei Spurwechsel kurzzeitiger raus aus L2, bis man in Spur ist geht er wieder in L2, Übergangszeit verleitet dazu sich auf Spurhalten (L2) ebenfalls zu verlassen; oft reibungslos schnell funktioniert, manchmal nicht --> unklar warum nicht, wird nicht angezeigt ---> eine Situation wo man sich erschreckt hat als beinahe Spurverlassen; Fahrertransitionen haben allgemein gut funktioniert, entspanntes Fahren wenn man in eigener Spur bleibt; Langzeit wirkung bzgl Misuse fraglich","anfänglich Probleme mit Modi, seltene Systemtransitionen, wenn ja war es klar, Level 2 ohne Hände (blau), mit Hände (solange bis H-Off wieder verfügbar), manuelles Fahren,","Hände weg kam nicht, Müdigkeitsmeldung --> nicht verstanden warum; Provokation (langes wegschauen zur Seite) nicht funktioniert; ","Lenkradbedienung nicht ganz klar, Mitte und links oben nicht ganz einfach, Abstandsknopf und Geschwindigkeit klar; Kombianzeige wenig augenfällig (salient), blau ähnlich zu Amaturenbrett am Tag (gleich vermutlich kontrast besser), Veränderungen fallen kaum auf, Warnmeldungen fallen schon mehr auf aber auch zu wenig (farblich mehr salienter), Level 2 Icon unten rechts blau sehr klein, Auto in der Mitte okay; Bedienschritte und Anzeige nicht zu komplex; ","Systemverhalten allgemein sehr gut, Lenkverhalten bei Spurhaltung teilweise ruckartig (nicht smooth), Abstand einhalten sehr gut auch bei Einscherern, bei automatischen Spurwechseln eher wenig vertrauen; Spurwechsel zu viel Vertrauen in Spurhaltefunktion","Hände weg ist komfortabler, L2 ist angenehm und hilfreich","-","-"
"B","B_off",54,"Off_Ford","2022-03-09 00:00:00",60,55,0,3.6666666666666665,3.8333333333333335,4.75,1,4,3,4,5.666666666666667,6.75,5.5,6.333333333333333,7,5.166666666666667,0.9375,0,0,4,3,3,1,3,0,5,1,4,4,4,4,NA,4,4,1,4,2,4,5,4,4,5,5,4,3,4,3,5,1,NA,4,7,4,6,6,7,7,7,6,4,6,6,6,7,6,7,7,7,7,4,7,6,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,2,NA,"",NA,"","","","","Der tote Winkel wurde im Spiegel mittels Warnleuchte gut kompensiert","Das System müsste verhindern können, das ein rechts-überholen möglich wäre.","","","","","Abstand toll; System würde rechts überholen --> unsicheres Systemverhalten; Proband deaktiviert L2, wenn System rechts überholen möchte, und bremst, danach wieder Aktivierung von L2; hält erstaunlich gut die Spur","-","-","System überholt rechts--> Proband empfindet es als unsicher und deaktiviert L2 durch Bremsen, damit dies verhindert wird --> System sollte dies automatisch berücksichtigen","Spurwechsel funktionieren sehr gut und System aktiviert sich schnell wieder, immer reagiert wie erwartet","Modi immer bekannt gut gelöst durch Wechsel zwischen Blau und Weiss","Warnmeldung zu Hände waren zu lange weg war klar ersichtlich, Eyes off kam nicht vor --> also nicht bewertbar","Bedienung über lenkradtasten sehr gut und Anzeige sehr übersichtlich, Wechsel zwischen blau und weiss gut erkennbar um zu sehen was sich ändert","allgemein sehr gutes Systemverhalten, Abstände und Spur werden gut gehalten, in Baustelle korrigiert das Fahrzeug stark die Spur, Spurwechsel sehr gut machbar","H-off präferiert vor H-on, Acc und Lenken beides hilfreich","hat Spaß gemacht","-"
"B","B_off",55,"Off_Ford","2022-03-10 00:00:00",50,50,0,4.315789473684211,4.166666666666667,4.5,4.5,5,3.6666666666666665,4.5,6.666666666666667,6.75,5,6.333333333333333,7,5.5,0.8125,0,0,4,4,0,0,3,3,6,1,4,4,4,4,NA,4,5,5,5,2,5,4,5,5,4,5,4,4,4,3,4,4,5,5,7,7,6,6,7,7,7,7,3,4,6,5,7,7,7,7,7,6,6,6,7,7,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,2,0,0,1,1,1,0,0,0,1,0,1,0,1,NA,"",NA,"","","","","","","","","","","zunächst verwirrt, dass Fzg 133km/h übernimmt (Hinweis VL auf Kulanz +3km/h);
findet es nicht gut, dass Fzg automatisch hochregelt, z.B. wenn Geschwindigkeitsbegrenzung aufgehoben wird;
spielt viel mit Abstandseinstellungen und deren Auswirkungen auf das Bremsverhalten bei ACC herum;
2x EyesOff-Warnung","Baustelle: zunächst auf mittlerer Spur gefahren, daher kein L2 möglich; rechte Spur dann Wechsel zwischen H-off und H-on;
Fzg schwimmt bei höheren GEschwindigkeiten (133) mehr als bei niedrigeren (80/115);

nur kurze Eingewöhnungsfahrt bis Kleineisenbach (zwischen Kreuz Neufahrn und Allershausen);
Versuchsfahrt bis Manching","","","nein, immer sehr vorhersehbar wie System sich verhält. ","","H-off Warnung war gut und berechtigt. War nicht aggressiv oder intrusiv;","sehr intuitive, einfache Bedienung;
kurze Texte, war gut;
dass der gesamte Farbhintergrund wechselt, ist super - dnan kann man es auch peripher wahrnehmen;
das Icon ganz unten ist bisschen klein.","schwimmt bei höheren Geschwindigkeiten, ist etwas besorgniserregend, man kann sich vermutlich daran gewöhnen.; 
tlw sehr starkes Abbremsen, liegt wohl am Sicherheitsabstand - gefühlt sollte das nicht so stark abbremsen;
dass er höhere Geschwindigkeiten automatisch übernimmt, würde ich ausschalten wollen.","Hände frei ist das beste überhaupt am System; 
es ist eine Hilfe, wenn man müde ist - ein bisschen wie Airbags.","sehr, sehr beeindruckt vom System",""
"A","A_off",3,"Off_Ford","2022-03-11 00:00:00",55,54,0,3.5789473684210527,3.6666666666666665,4,2,4.5,3,4,7,7,7,7,7,4.166666666666667,1,4,4,4,5,5,1,5,4,5,1,4,4,4,4,2,4,4,2,4,1,4,4,5,4,3,4,4,5,4,2,4,2,4,4,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,4,2,7,6,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,NA,"",NA,"","","","","","","sehr routiniert und sichere Fahrweise","-","V: Hände ans Lenkrad, wenn Fahrzeug weit rechts in Kurven; 1x Warnmeldung H-off und 1x Eyes-off","-","","","-","-","einmal war unklar ob man jetzt in L2 ist oder nicht obwohl man aktiviert---> zu lange gedauert bis blau wurde","gab keine","DMS ist gut; Warnmeldung bei wiedre Hände dran war gut, haptisch zusätzlich wäre auch gut aber nicht zwingend notwendig","Lenkradtasten anfänglich etwas schwierig, dann aber easy, Kombi Wechsel zwischen weiss und blau sehr gut, Umgebungsverkehr Anzeige wäre wünschenswert, ","System sehr vertrauenswürdig, macht einen zu sicher was gefährlich ist --> ""fährt ja von alleine"", super Fahrweise, positiv überrascht","-","-","interressant, schön zu erleben"
